07/06/2020 04:21:54,30.94,21.81,32.31,27.44,27.06
07/06/2020 05:21:56,31.94,21.75,31.12,27.37,27.00
07/06/2020 06:21:58,29.69,21.69,30.12,27.37,27.00
07/06/2020 07:22:01,30.69,21.62,32.44,27.31,26.94
07/06/2020 08:22:03,31.75,21.50,31.12,27.25,26.87
07/06/2020 09:22:05,30.75,21.44,30.62,27.19,26.87
07/06/2020 10:22:06,30.00,21.37,32.00,27.19,26.81
07/06/2020 11:22:08,30.81,21.25,30.50,27.12,26.81
07/06/2020 12:22:10,31.69,21.19,32.50,27.12,26.75
07/06/2020 13:22:13,31.50,21.12,31.06,27.12,26.75
07/06/2020 14:22:15,29.75,21.06,30.94,27.12,26.75
07/06/2020 15:22:17,30.56,21.06,31.87,27.12,26.75
07/06/2020 16:22:19,31.56,21.00,30.37,27.06,26.75
07/06/2020 17:22:20,31.87,20.94,32.44,27.06,26.69
07/06/2020 18:22:24,29.62,20.94,30.87,27.06,26.69
07/06/2020 19:22:27,30.19,20.87,32.31,27.00,26.69
07/06/2020 20:22:28,31.00,20.87,31.37,27.06,26.69
07/06/2020 21:22:30,31.87,20.94,30.12,27.12,26.69
07/06/2020 22:22:32,30.62,21.00,32.31,27.12,26.75
07/06/2020 23:22:34,29.87,21.00,30.69,27.06,26.75
08/06/2020 00:22:37,30.56,21.00,32.44,27.06,26.69
08/06/2020 01:22:39,31.37,21.00,31.12,27.00,26.69
08/06/2020 02:22:41,31.94,20.87,31.69,27.00,26.62
08/06/2020 03:22:42,31.00,20.81,31.37,26.94,26.62
08/06/2020 04:22:44,29.62,20.75,31.25,26.94,26.56
08/06/2020 05:22:47,30.00,20.62,31.19,26.87,26.56
08/06/2020 06:22:50,30.37,20.56,32.19,26.81,26.50
08/06/2020 07:22:52,30.75,20.44,30.75,26.75,26.44
08/06/2020 08:22:54,31.19,20.31,32.38,26.75,26.37
08/06/2020 09:22:55,31.56,20.25,30.25,26.75,26.37
08/06/2020 10:22:59,31.94,20.25,31.87,26.75,26.44
08/06/2020 11:23:02,31.44,20.31,30.19,26.87,26.50
08/06/2020 12:23:03,29.62,20.37,31.87,26.94,26.56
08/06/2020 13:23:05,30.12,20.50,30.19,26.94,26.56
08/06/2020 14:23:07,30.81,20.56,32.19,27.00,26.62
08/06/2020 15:23:08,31.56,20.62,30.37,27.00,26.62
08/06/2020 16:23:12,31.94,20.69,32.38,27.00,26.62
08/06/2020 17:23:15,30.00,20.69,30.69,27.00,26.69
08/06/2020 18:23:16,30.06,20.75,32.38,27.06,26.75
08/06/2020 19:23:18,31.00,20.81,31.37,27.12,26.75
08/06/2020 20:23:20,31.87,20.94,30.12,27.19,26.81
08/06/2020 21:23:23,29.94,21.00,32.31,27.19,26.87
08/06/2020 22:23:25,30.25,21.06,30.81,27.19,26.87
08/06/2020 23:23:27,31.19,21.06,32.00,27.19,26.81
09/06/2020 00:23:29,31.94,21.06,31.50,27.19,26.81
09/06/2020 01:23:30,29.75,21.06,30.12,27.19,26.81
